warning: field `tool_router` is never read
  --> src/main.rs:27:5
   |
26 | struct Repro {
   |        ----- field in this struct
27 |     tool_router: ToolRouter<Self>,
   |     ^^^^^^^^^^^
   |
   = note: `Repro` has a derived impl for the trait `Clone`, but this is intentionally ignored during dead code analysis
   = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: `rmcp-disconnect-repro` (bin "rmcp-disconnect-repro") generated 1 warning
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.04s
     Running `target/debug/rmcp-disconnect-repro`
2026-05-19T17:23:17.420522Z  INFO serve_inner: rmcp_disconnect_repro: poll i=195 elapsed_ms=19864 cancelled=false
2026-05-19T17:23:17.522131Z  INFO serve_inner: rmcp_disconnect_repro: poll i=196 elapsed_ms=19965 cancelled=false
2026-05-19T17:23:17.623804Z  INFO serve_inner: rmcp_disconnect_repro: poll i=197 elapsed_ms=20067 cancelled=false
2026-05-19T17:23:17.725429Z  INFO serve_inner: rmcp_disconnect_repro: poll i=198 elapsed_ms=20168 cancelled=false
2026-05-19T17:23:17.826951Z  INFO serve_inner: rmcp_disconnect_repro: poll i=199 elapsed_ms=20270 cancelled=false
2026-05-19T17:23:17.928487Z  INFO serve_inner: rmcp_disconnect_repro: poll i=200 elapsed_ms=20372 cancelled=false
2026-05-19T17:23:18.030043Z  INFO serve_inner: rmcp_disconnect_repro: poll i=201 elapsed_ms=20473 cancelled=false
2026-05-19T17:23:18.131641Z  INFO serve_inner: rmcp_disconnect_repro: poll i=202 elapsed_ms=20575 cancelled=false
2026-05-19T17:23:18.233086Z  INFO serve_inner: rmcp_disconnect_repro: poll i=203 elapsed_ms=20676 cancelled=false
2026-05-19T17:23:18.334738Z  INFO serve_inner: rmcp_disconnect_repro: poll i=204 elapsed_ms=20778 cancelled=false
2026-05-19T17:23:18.436399Z  INFO serve_inner: rmcp_disconnect_repro: poll i=205 elapsed_ms=20879 cancelled=false
2026-05-19T17:23:18.538036Z  INFO serve_inner: rmcp_disconnect_repro: poll i=206 elapsed_ms=20981 cancelled=false
2026-05-19T17:23:18.639599Z  INFO serve_inner: rmcp_disconnect_repro: poll i=207 elapsed_ms=21083 cancelled=false
2026-05-19T17:23:18.740125Z  INFO serve_inner: rmcp_disconnect_repro: poll i=208 elapsed_ms=21183 cancelled=false
2026-05-19T17:23:18.841669Z  INFO serve_inner: rmcp_disconnect_repro: poll i=209 elapsed_ms=21285 cancelled=false
2026-05-19T17:23:18.942233Z  INFO serve_inner: rmcp_disconnect_repro: poll i=210 elapsed_ms=21385 cancelled=false
2026-05-19T17:23:19.043746Z  INFO serve_inner: rmcp_disconnect_repro: poll i=211 elapsed_ms=21487 cancelled=false
2026-05-19T17:23:19.144279Z  INFO serve_inner: rmcp_disconnect_repro: poll i=212 elapsed_ms=21587 cancelled=false
2026-05-19T17:23:19.245793Z  INFO serve_inner: rmcp_disconnect_repro: poll i=213 elapsed_ms=21689 cancelled=false
2026-05-19T17:23:19.347363Z  INFO serve_inner: rmcp_disconnect_repro: poll i=214 elapsed_ms=21790 cancelled=false
2026-05-19T17:23:19.448825Z  INFO serve_inner: rmcp_disconnect_repro: poll i=215 elapsed_ms=21892 cancelled=false
2026-05-19T17:23:19.550392Z  INFO serve_inner: rmcp_disconnect_repro: poll i=216 elapsed_ms=21993 cancelled=false
2026-05-19T17:23:19.651956Z  INFO serve_inner: rmcp_disconnect_repro: poll i=217 elapsed_ms=22095 cancelled=false
2026-05-19T17:23:19.753535Z  INFO serve_inner: rmcp_disconnect_repro: poll i=218 elapsed_ms=22197 cancelled=false
2026-05-19T17:23:19.854168Z  INFO serve_inner: rmcp_disconnect_repro: poll i=219 elapsed_ms=22297 cancelled=false
2026-05-19T17:23:19.955717Z  INFO serve_inner: rmcp_disconnect_repro: poll i=220 elapsed_ms=22399 cancelled=false
2026-05-19T17:23:20.056302Z  INFO serve_inner: rmcp_disconnect_repro: poll i=221 elapsed_ms=22499 cancelled=false
2026-05-19T17:23:20.157862Z  INFO serve_inner: rmcp_disconnect_repro: poll i=222 elapsed_ms=22601 cancelled=false
2026-05-19T17:23:20.259492Z  INFO serve_inner: rmcp_disconnect_repro: poll i=223 elapsed_ms=22703 cancelled=false
2026-05-19T17:23:20.361049Z  INFO serve_inner: rmcp_disconnect_repro: poll i=224 elapsed_ms=22804 cancelled=false
2026-05-19T17:23:20.462560Z  INFO serve_inner: rmcp_disconnect_repro: poll i=225 elapsed_ms=22906 cancelled=false
2026-05-19T17:23:20.564066Z  INFO serve_inner: rmcp_disconnect_repro: poll i=226 elapsed_ms=23007 cancelled=false
2026-05-19T17:23:20.665591Z  INFO serve_inner: rmcp_disconnect_repro: poll i=227 elapsed_ms=23109 cancelled=false
2026-05-19T17:23:20.767059Z  INFO serve_inner: rmcp_disconnect_repro: poll i=228 elapsed_ms=23210 cancelled=false
2026-05-19T17:23:20.868641Z  INFO serve_inner: rmcp_disconnect_repro: poll i=229 elapsed_ms=23312 cancelled=false
2026-05-19T17:23:20.969208Z  INFO serve_inner: rmcp_disconnect_repro: poll i=230 elapsed_ms=23412 cancelled=false
2026-05-19T17:23:21.070770Z  INFO serve_inner: rmcp_disconnect_repro: poll i=231 elapsed_ms=23514 cancelled=false
2026-05-19T17:23:21.172277Z  INFO serve_inner: rmcp_disconnect_repro: poll i=232 elapsed_ms=23615 cancelled=false
2026-05-19T17:23:21.273824Z  INFO serve_inner: rmcp_disconnect_repro: poll i=233 elapsed_ms=23717 cancelled=false
2026-05-19T17:23:21.375430Z  INFO serve_inner: rmcp_disconnect_repro: poll i=234 elapsed_ms=23818 cancelled=false
2026-05-19T17:23:21.477043Z  INFO serve_inner: rmcp_disconnect_repro: poll i=235 elapsed_ms=23920 cancelled=false
2026-05-19T17:23:21.578610Z  INFO serve_inner: rmcp_disconnect_repro: poll i=236 elapsed_ms=24022 cancelled=false
2026-05-19T17:23:21.679174Z  INFO serve_inner: rmcp_disconnect_repro: poll i=237 elapsed_ms=24122 cancelled=false
2026-05-19T17:23:21.781028Z  INFO serve_inner: rmcp_disconnect_repro: poll i=238 elapsed_ms=24224 cancelled=false
2026-05-19T17:23:21.882779Z  INFO serve_inner: rmcp_disconnect_repro: poll i=239 elapsed_ms=24326 cancelled=false
2026-05-19T17:23:21.984322Z  INFO serve_inner: rmcp_disconnect_repro: poll i=240 elapsed_ms=24427 cancelled=false
2026-05-19T17:23:22.085952Z  INFO serve_inner: rmcp_disconnect_repro: poll i=241 elapsed_ms=24529 cancelled=false
2026-05-19T17:23:22.187446Z  INFO serve_inner: rmcp_disconnect_repro: poll i=242 elapsed_ms=24630 cancelled=false
2026-05-19T17:23:22.288111Z  INFO serve_inner: rmcp_disconnect_repro: poll i=243 elapsed_ms=24731 cancelled=false
2026-05-19T17:23:22.389651Z  INFO serve_inner: rmcp_disconnect_repro: poll i=244 elapsed_ms=24833 cancelled=false
2026-05-19T17:23:22.490253Z  INFO serve_inner: rmcp_disconnect_repro: poll i=245 elapsed_ms=24933 cancelled=false
2026-05-19T17:23:22.591791Z  INFO serve_inner: rmcp_disconnect_repro: poll i=246 elapsed_ms=25035 cancelled=false
2026-05-19T17:23:22.693333Z  INFO serve_inner: rmcp_disconnect_repro: poll i=247 elapsed_ms=25136 cancelled=false
2026-05-19T17:23:22.794815Z  INFO serve_inner: rmcp_disconnect_repro: poll i=248 elapsed_ms=25238 cancelled=false
2026-05-19T17:23:22.896361Z  INFO serve_inner: rmcp_disconnect_repro: poll i=249 elapsed_ms=25339 cancelled=false
2026-05-19T17:23:22.998015Z  INFO serve_inner: rmcp_disconnect_repro: poll i=250 elapsed_ms=25441 cancelled=false
2026-05-19T17:23:23.099716Z  INFO serve_inner: rmcp_disconnect_repro: poll i=251 elapsed_ms=25543 cancelled=false
2026-05-19T17:23:23.200319Z  INFO serve_inner: rmcp_disconnect_repro: poll i=252 elapsed_ms=25643 cancelled=false
2026-05-19T17:23:23.301896Z  INFO serve_inner: rmcp_disconnect_repro: poll i=253 elapsed_ms=25745 cancelled=false
2026-05-19T17:23:23.403470Z  INFO serve_inner: rmcp_disconnect_repro: poll i=254 elapsed_ms=25847 cancelled=false
2026-05-19T17:23:23.504076Z  INFO serve_inner: rmcp_disconnect_repro: poll i=255 elapsed_ms=25947 cancelled=false
2026-05-19T17:23:23.605576Z  INFO serve_inner: rmcp_disconnect_repro: poll i=256 elapsed_ms=26049 cancelled=false
2026-05-19T17:23:23.706123Z  INFO serve_inner: rmcp_disconnect_repro: poll i=257 elapsed_ms=26149 cancelled=false
2026-05-19T17:23:23.807726Z  INFO serve_inner: rmcp_disconnect_repro: poll i=258 elapsed_ms=26251 cancelled=false
2026-05-19T17:23:23.908289Z  INFO serve_inner: rmcp_disconnect_repro: poll i=259 elapsed_ms=26351 cancelled=false
2026-05-19T17:23:24.009833Z  INFO serve_inner: rmcp_disconnect_repro: poll i=260 elapsed_ms=26453 cancelled=false
2026-05-19T17:23:24.111380Z  INFO serve_inner: rmcp_disconnect_repro: poll i=261 elapsed_ms=26554 cancelled=false
2026-05-19T17:23:24.213030Z  INFO serve_inner: rmcp_disconnect_repro: poll i=262 elapsed_ms=26656 cancelled=false
2026-05-19T17:23:24.314685Z  INFO serve_inner: rmcp_disconnect_repro: poll i=263 elapsed_ms=26758 cancelled=false
2026-05-19T17:23:24.415337Z  INFO serve_inner: rmcp_disconnect_repro: poll i=264 elapsed_ms=26858 cancelled=false
2026-05-19T17:23:24.517017Z  INFO serve_inner: rmcp_disconnect_repro: poll i=265 elapsed_ms=26960 cancelled=false
2026-05-19T17:23:24.618620Z  INFO serve_inner: rmcp_disconnect_repro: poll i=266 elapsed_ms=27062 cancelled=false
2026-05-19T17:23:24.719308Z  INFO serve_inner: rmcp_disconnect_repro: poll i=267 elapsed_ms=27162 cancelled=false
2026-05-19T17:23:24.821010Z  INFO serve_inner: rmcp_disconnect_repro: poll i=268 elapsed_ms=27264 cancelled=false
2026-05-19T17:23:24.923598Z  INFO serve_inner: rmcp_disconnect_repro: poll i=269 elapsed_ms=27367 cancelled=false
2026-05-19T17:23:25.024326Z  INFO serve_inner: rmcp_disconnect_repro: poll i=270 elapsed_ms=27467 cancelled=false
2026-05-19T17:23:25.125911Z  INFO serve_inner: rmcp_disconnect_repro: poll i=271 elapsed_ms=27569 cancelled=false
2026-05-19T17:23:25.227498Z  INFO serve_inner: rmcp_disconnect_repro: poll i=272 elapsed_ms=27671 cancelled=false
2026-05-19T17:23:25.328163Z  INFO serve_inner: rmcp_disconnect_repro: poll i=273 elapsed_ms=27771 cancelled=false
2026-05-19T17:23:25.429564Z  INFO serve_inner: rmcp_disconnect_repro: poll i=274 elapsed_ms=27873 cancelled=false
2026-05-19T17:23:25.530128Z  INFO serve_inner: rmcp_disconnect_repro: poll i=275 elapsed_ms=27973 cancelled=false
2026-05-19T17:23:25.632096Z  INFO serve_inner: rmcp_disconnect_repro: poll i=276 elapsed_ms=28075 cancelled=false
2026-05-19T17:23:25.733689Z  INFO serve_inner: rmcp_disconnect_repro: poll i=277 elapsed_ms=28177 cancelled=false
2026-05-19T17:23:25.834247Z  INFO serve_inner: rmcp_disconnect_repro: poll i=278 elapsed_ms=28277 cancelled=false
2026-05-19T17:23:25.935851Z  INFO serve_inner: rmcp_disconnect_repro: poll i=279 elapsed_ms=28379 cancelled=false
2026-05-19T17:23:26.037419Z  INFO serve_inner: rmcp_disconnect_repro: poll i=280 elapsed_ms=28480 cancelled=false
